,bound-blanchard-mean,bound-blanchard-std,bound-catoni-mean,bound-catoni-std,bound-kl-sample,bound-ours-mean,bound-ours-std,bound-renyi-sample,bound-rivasplata-mean,bound-rivasplata-std,div-kl,div-renyi,div-rivasplata-mean,div-rivasplata-std,post-risk-mean,post-risk-std,test-risk-mean,test-risk-std,prior-risk-mean,prior-risk-std
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.8/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.91258645683527,0.0024577208957607,0.8544458609504673,0.0018835860144182,0.7898183465003967,0.9128316597640516,0.0001220214926635,0.9324998259544371,0.7460474285483361,0.0036767458380231,11313.29296875,22626.5859375,11305.44764892578,149.69294052493964,0.0984300076961517,0.0002736631722655,0.1015382558107376,0.0002981806755997,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.7/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1378414008393883,0.0036034010760166,0.1423105396058825,0.0062334511447632,0.1815101057291031,0.1393365751951933,0.0002874617764035,0.194379836320877,0.1268134972825646,0.0023195327101271,60.828033447265625,121.65606689453124,61.73345026493072,10.86170002441917,0.098032645881176,0.000248466792982,0.0986215025186538,0.0002669979876372,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.7/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1447565726563334,0.0036045968886607,0.1550739466292682,0.00701288408132,0.1867396533489227,0.1462542824447155,0.0003017417849889,0.2023398429155349,0.1312751008383929,0.0023360521972446,83.63006591796875,167.2601318359375,83.92940279960632,12.212388091797443,0.0980223640799522,0.0002561017172411,0.0986252501606941,0.0002696990268304,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.7/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1126903494447469,0.002548366238967,0.1100932548645117,0.0019990072150879,0.1639382094144821,0.1163570159301161,0.0002660962667074,0.1665589064359665,0.1112899739854037,0.0014657772781044,5.961060047149658,11.922120094299316,5.890822512954474,3.4470012355087447,0.0980231985449791,0.0002471330226399,0.0986070036888122,0.0002676773874554,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.8/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1110119755007326,0.0003013198215423,0.1099687167664121,0.0002818287132706,0.1650974452495575,0.1167017204686999,0.0002710288860267,0.165121778845787,0.1122410348989069,0.0002624649511673,0.033876746892929,0.0677534937858581,0.0433670356869697,0.2520090753770813,0.0991274937987327,0.0002526129246689,0.1025295034050941,0.0004017210449092,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.9/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.105315763130784,0.0003344500837182,0.1059565638122456,0.0003835829181656,0.1591395884752273,0.1132674495875835,0.0002874142487903,0.1591546684503555,0.1069341281242668,0.0003092370861723,0.0147283123806118,0.0294566247612237,0.0182003714144229,0.1691244824097918,0.0892387479543685,0.000259296328295,0.0943097472190857,0.0002633060212247,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.8/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1164736703783273,0.0031202436435801,0.1142728423388548,0.0028999618198813,0.1683374792337417,0.1210840518958866,0.0002850524990516,0.1712075173854828,0.1149990113452077,0.0018110076633459,5.060060024261475,10.12012004852295,5.071938502341509,3.3471311097258414,0.0990774929523468,0.0002616073470562,0.1024225056171417,0.0003970439429394,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.7/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.8371595768630504,0.0032466634494573,0.8075707716663981,0.0017413859466534,0.7027779817581177,0.8371937808394432,0.0001827072425076,0.8689388036727905,0.6495560762286187,0.0036326224335611,11994.0263671875,23988.052734375,11999.070817871094,158.4180855114516,0.0980859771370887,0.0002568973577581,0.0985727533698082,0.0002871107426472,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.8/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1448583257198333,0.0049542200538646,0.1549724034353687,0.0092724829924649,0.1880804896354675,0.1471773482859134,0.0003028029399773,0.2027620673179626,0.1323481670022011,0.0031591189703051,51.82166290283203,103.64332580566406,52.09564232826233,10.744875926802374,0.0991281196475029,0.0002575743419583,0.1025722473859787,0.000413769390434,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.8/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.9255157244205476,0.0022455448472139,0.8651982632783219,0.0018452823031914,0.8075520992279053,0.9256189587712288,0.0001005834942897,0.942983329296112,0.7662708534300328,0.0036205607945227,12143.7412109375,24287.482421875,12143.837097167969,161.85745320142982,0.099116250872612,0.0002553456870373,0.102558247745037,0.0003886927152052,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.7/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.7946344812214374,0.0035979655125882,0.7671297980477,0.0062707622991351,0.6609737277030945,0.7945021890103817,0.0002426576456748,0.8320061564445496,0.6042449714243412,0.0036302269760532,10168.3505859375,20336.701171875,10179.78969482422,138.88907341328328,0.0975134670734405,0.0002896022051572,0.0983079969882965,0.0002446137368679,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.9/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1402171957120299,0.0063671623028218,0.1621914037379007,0.013799133295003,0.1817541569471359,0.143626164458692,0.0003387470198642,0.1973048448562622,0.1270335246250033,0.0039410778926045,31.6669864654541,63.3339729309082,32.56279277801514,8.007370238532419,0.089212916791439,0.0002786621626,0.0943025052547454,0.0002354651514906,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.9/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1076149929501116,0.002162958882799,0.1080207368638268,0.0026630577348414,0.1603276282548904,0.1149008749425411,0.000310562028917,0.1615199446678161,0.1079185665212571,0.0013382947046688,1.250260591506958,2.500521183013916,1.2311083288490772,1.540269411258968,0.0892020761966705,0.0002785050892271,0.0942927524447441,0.0002449950552545,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.9/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.9900000095367432,0.0,0.9955990922513732,0.000168022769764,0.9900000095367432,0.9900000095367432,0.0,0.9900000095367432,0.9900000095367432,0.0,27140.705078125,54281.41015625,27137.314877929686,227.9338204116418,0.0892350003123283,0.0002814597683027,0.0941255018115043,0.0002613425313029,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.9/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1406858472526073,0.0069257683967887,0.1632766734081565,0.0150231088643142,0.1826297491788864,0.1447916842624545,0.0003274996206625,0.1986633688211441,0.1273399999178946,0.0042897555460828,33.17657852172852,66.35315704345703,33.17544230222702,8.709675065729837,0.0892424955964088,0.0002686372608877,0.0943147465586662,0.0002588581992313,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.9/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1461246483959257,0.0068303071864764,0.146479767452155,0.0022210647942077,0.1864193230867386,0.1499324855953455,0.0003490574845371,0.2046200931072235,0.1307160777971148,0.0042589222157304,40.32793045043945,80.6558609008789,40.35479623556137,9.12073198760535,0.0892320796847343,0.0002827664720825,0.0942917466163635,0.0002651548420544,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.9/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.9900000095367432,0.0,0.999999994839839,3.1983715827598605e-10,0.9900000095367432,0.9900000095367432,0.0,0.9900000095367432,0.9900000095367432,0.0,60888.8515625,121777.703125,60888.0287109375,346.5012893863595,0.0893500074744224,0.0002793846651911,0.0941907465457916,0.0002396658092038,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.8/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.9900000095367432,0.0,0.9635409762263352,0.0007192421141586,0.9599467515945436,0.9900000095367432,0.0,0.9900000095367432,0.9467302723228932,0.0011647858518255,27926.16015625,55852.3203125,27936.9695703125,235.8400684086712,0.0981877148151397,0.0003309679159428,0.1013084948062896,0.000267633178737,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.9/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.9900000095367432,0.0,0.9840396257294036,0.0005138058555594,0.9853195548057556,0.9900000095367432,0.0,0.9900000095367432,0.979539659768343,0.000719822173913,19452.232421875,38904.46484375,19455.86445800781,190.45988352425508,0.0891512483358383,0.00026997650275,0.0940292552113533,0.0002854287740774,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.1570231387764215,0.0006828686297815,0.1576043675904099,0.0009291397016076,0.2163549959659576,0.1598713045567274,0.0011745849210288,0.2167168408632278,0.157337264418602,0.0007593536893864,1.0639686584472656,2.1279373168945312,1.0081492370367051,1.5429111119427408,0.1495882868766784,0.0011434304760769,0.1568012535572052,0.0009652585722506,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.1662962604686617,0.0023188900489774,0.1622586689091049,0.0016065255720705,0.2225655913352966,0.1679049190878868,0.0012293685125118,0.2266908884048462,0.1629883062466979,0.0016490838280889,21.16945075988769,42.33890151977539,21.591650330424308,6.6813592926746095,0.1502742022275924,0.0011761817149817,0.157320499420166,0.0009905198821797,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.1662275364622473,0.0022710548283987,0.1620106917264142,0.0015738624282808,0.2222755700349807,0.1677736186236143,0.001199944317602,0.2265748083591461,0.1627451508119702,0.0015962882731739,22.585708618164062,45.171417236328125,23.097604510188106,6.977327751568594,0.1497556567192077,0.0011467961594462,0.1569384932518005,0.0009720948291942,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.1671048309653997,0.0023335236710501,0.1625203159735436,0.0016891804343089,0.2229332774877548,0.1686991376429796,0.0011876583800881,0.2276751697063446,0.1632497690618038,0.0016664427336343,26.31595039367676,52.63190078735352,26.362868007421493,7.35547991271528,0.1496435701847076,0.0011323118815198,0.1568815112113952,0.0009852709481492,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.1604958664625883,0.0018894246349134,0.1589019526758922,0.0011151430604755,0.2185202091932296,0.1628679860383272,0.0010996774178157,0.2206427603960037,0.1592208355292678,0.0012564042567724,8.256549835205078,16.513099670410156,8.076705024838448,4.4704101015417645,0.1495330035686493,0.0010625346330925,0.1571560055017471,0.0010005816584452,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.3908983261138201,0.0033750818554656,0.3114366105533133,0.0023997889240228,0.3806365430355072,0.390816702246666,0.001351126254872,0.4607628881931305,0.3113649802654981,0.0024492193455181,3818.932861328125,7637.86572265625,3826.847540893554,86.11052824413589,0.1482331454753875,0.001055279513821,0.1559047549962997,0.0010263298172503,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.3818923227488994,0.0030922275803584,0.3019158843295257,0.0020769476064923,0.3708114326000213,0.381917435452342,0.0007937980645118,0.4515447318553924,0.3019734010100364,0.0021052106612165,3873.186279296875,7746.37255859375,3878.144688110352,85.78214266215285,0.1398172229528427,0.0006095667486079,0.1491167396306991,0.0007635731017217,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.1618747232109308,0.0028816244115401,0.1574243690349156,0.0025279825526047,0.2172620296478271,0.1635724787414074,0.0026383624119264,0.221826285123825,0.1582127312198281,0.0025160243877112,22.84544563293457,45.69089126586914,23.13427628159523,7.063510626128126,0.1446140110492706,0.0025111590512096,0.1502457410097122,0.0024919735733419,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.1526303181797266,0.0009528299236859,0.1514491093045389,0.0017823167991381,0.210280492901802,0.1552868923172354,0.0024409482559674,0.2118851691484451,0.1518878432363271,0.0015316407407059,5.427827835083008,10.855655670166016,5.270879701972008,3.2006224229830296,0.142564371228218,0.002357498044148,0.1481472551822662,0.0025344416499137,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.3791103067994117,0.0031297818860662,0.3007975141307649,0.0021126461542793,0.3695816993713379,0.3790820106863976,0.0008968872702264,0.4487944841384887,0.3007655044645071,0.0021624733770183,3738.07470703125,7476.1494140625,3744.491164550781,83.65556139672691,0.1414190232753753,0.00069127388997,0.1504490077495575,0.0007884472724981,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.1629010087996721,0.0028887623548621,0.1580284075798671,0.0025524407111554,0.2178123295307159,0.1644325422123074,0.0025774403404207,0.2228621989488601,0.1587487143278122,0.0025188593125788,26.7633056640625,53.526611328125,27.24122815072537,7.318468548722992,0.1443419903516769,0.0024463566951453,0.1499750018119812,0.0024823327548801,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.1633780284970998,0.0032089539749187,0.1591344774889679,0.0028099112753755,0.2192054837942123,0.1651282932981848,0.0027811374215797,0.2235160619020462,0.1599503431469202,0.0028119836955689,20.807573318481445,41.61514663696289,21.09901233136653,6.507266370639531,0.1466903686523437,0.0026524818968027,0.1522170007228851,0.0025886599905788,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.1549742395430803,0.0013842808497986,0.1502467002669931,0.001202409851562,0.2090267986059188,0.1564782261103391,0.0019531252266204,0.2139587253332138,0.1509427759051323,0.0012088819008373,26.368236541748047,52.736473083496094,26.85763319313526,7.07923279228174,0.1369061470031738,0.0018500083824619,0.1414494961500167,0.002362075028941,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.3764734623581171,0.0033794726597212,0.2904824973735484,0.0024183275156165,0.3575195074081421,0.3763844972103834,0.000903410691115,0.4449793100357055,0.2898447165638208,0.0022773877391484,3997.162353515625,7994.32470703125,4005.169116210937,89.79251722075007,0.1192851066589355,0.0006624527159146,0.1232760027050972,0.0006817065295763,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.3788111785799264,0.003306834074415,0.2927641990060179,0.0023695474514187,0.3602083027362823,0.3789826364070177,0.001061924766998,0.4476683735847473,0.2922116533666849,0.0022420879254914,3996.912109375,7993.82421875,3998.0683666992186,88.9922430397777,0.1212012469768524,0.0007823213818483,0.1247244998812675,0.000768082041759,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-05,0.3938841043412685,0.0039400868611947,0.3088554283583652,0.0031577123646362,0.3778859972953796,0.394060810431838,0.002484345607468,0.4634520411491394,0.3088637733459473,0.0031393744587834,3839.72216796875,7679.4443359375,3840.801880493164,84.1227924712351,0.1370390057563781,0.0018978579901158,0.1414347440004348,0.0024030329659581,,
batch_size=32/bound=None/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=None/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=prior/var=0.0001,0.1611032073572278,0.0034579871130325,0.1624061455348145,0.0035166741422834,0.2215005457401275,0.1642938097566366,0.0034846073368571,0.2215005457401275,0.1619501238316297,0.0034650112903155,0.0,0.0,0.0001102685928344,0.0049524170075741,0.1544156521558761,0.0033996740821748,0.1639797538518905,0.003340077586472,0.1219720840454101,0.0042867995798587
